epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,569.922,1.13865,0.80675,1.05736,0.81979,0.79511,0.83946,0.59431,1.028,0.71385,1.05456,0.000456863,0.000456863,0.000456863
43,583.462,1.11542,0.78833,1.04964,0.86523,0.73373,0.8193,0.57531,1.05206,0.71163,1.08752,0.00044925,0.00044925,0.00044925
44,596.894,1.17432,0.80138,1.10275,0.80869,0.8136,0.82866,0.58217,1.04208,0.68043,1.08148,0.000441637,0.000441637,0.000441637
45,610.158,1.12486,0.77752,1.06492,0.83174,0.78673,0.83924,0.5856,1.02105,0.68915,1.08714,0.000434024,0.000434024,0.000434024
46,623.427,1.11272,0.76585,1.05129,0.82377,0.76882,0.83788,0.58233,1.0227,0.67787,1.0718,0.000426411,0.000426411,0.000426411
47,636.755,1.12102,0.76629,1.03068,0.8212,0.8112,0.84525,0.59479,1.02369,0.68469,1.05826,0.000418797,0.000418797,0.000418797
48,650.101,1.15794,0.78536,1.05909,0.85784,0.79017,0.83202,0.58851,1.02881,0.65426,1.07254,0.000411184,0.000411184,0.000411184
49,663.323,1.12092,0.7701,1.04766,0.84321,0.7965,0.83571,0.59477,1.04958,0.66789,1.05447,0.000403571,0.000403571,0.000403571
50,676.748,1.14412,0.77183,1.05019,0.84218,0.76577,0.82337,0.57651,1.03715,0.67068,1.06629,0.000395958,0.000395958,0.000395958
51,690.058,1.10878,0.77333,1.04975,0.82317,0.81328,0.8454,0.6015,1.04811,0.66222,1.05491,0.000388345,0.000388345,0.000388345
52,703.637,1.1149,0.75465,1.07273,0.80614,0.81851,0.84417,0.59866,1.01828,0.6384,1.05974,0.000380732,0.000380732,0.000380732
53,717.167,1.08748,0.73046,1.01382,0.84205,0.80682,0.8422,0.59828,1.00254,0.64472,1.0699,0.000373119,0.000373119,0.000373119
54,730.54,1.10978,0.80178,1.03782,0.79491,0.79929,0.82945,0.5781,1.02997,0.69241,1.07843,0.000365506,0.000365506,0.000365506
55,743.76,1.13372,0.74251,1.03791,0.82752,0.79921,0.84253,0.58679,1.03069,0.65382,1.06659,0.000357893,0.000357893,0.000357893
56,757.4,1.05194,0.70814,1.03755,0.88793,0.76707,0.8482,0.596,1.01705,0.63562,1.05759,0.00035028,0.00035028,0.00035028
57,770.617,1.04837,0.74318,1.02301,0.83894,0.80109,0.8434,0.59623,1.0263,0.64768,1.07091,0.000342666,0.000342666,0.000342666
58,783.959,1.06127,0.69697,1.01541,0.81772,0.77743,0.8346,0.59281,1.04413,0.68514,1.08954,0.000335053,0.000335053,0.000335053
59,797.141,1.07681,0.7909,1.04235,0.87865,0.80295,0.85368,0.58929,1.05781,0.66968,1.08846,0.00032744,0.00032744,0.00032744
60,810.671,1.06007,0.68955,1.01871,0.81848,0.76646,0.80865,0.57633,1.05314,0.69453,1.09141,0.000319827,0.000319827,0.000319827
61,824.143,1.08441,0.69051,1.0181,0.81113,0.76996,0.81956,0.57953,1.05024,0.68824,1.08365,0.000312214,0.000312214,0.000312214
62,837.445,1.06855,0.6887,1.0186,0.85159,0.78672,0.84181,0.59525,1.03018,0.67698,1.06772,0.000304601,0.000304601,0.000304601
63,851.057,1.0917,0.70875,1.0382,0.85212,0.79227,0.85142,0.59841,1.02543,0.61965,1.07713,0.000296988,0.000296988,0.000296988
64,864.331,1.06307,0.66989,1.00377,0.84941,0.78774,0.83842,0.58484,1.02208,0.63508,1.09176,0.000289375,0.000289375,0.000289375
65,877.698,1.05625,0.68748,1.01883,0.83061,0.81153,0.84319,0.59031,1.02729,0.61805,1.08447,0.000281762,0.000281762,0.000281762
66,891.098,1.08704,0.68208,1.03099,0.84666,0.78412,0.83598,0.58546,1.03988,0.64323,1.08873,0.000274148,0.000274148,0.000274148
67,904.588,1.0578,0.66631,1.01363,0.80669,0.80933,0.82452,0.58359,1.03709,0.62458,1.09241,0.000266535,0.000266535,0.000266535
68,917.826,1.05181,0.65977,1.0132,0.84675,0.79487,0.83846,0.59063,1.0497,0.63091,1.10058,0.000258922,0.000258922,0.000258922
69,931.532,1.02968,0.66161,1.01803,0.85422,0.81203,0.84698,0.58769,1.07535,0.62599,1.10807,0.000251309,0.000251309,0.000251309
70,944.943,1.04962,0.67663,1.00575,0.83475,0.81388,0.85176,0.59536,1.03756,0.62254,1.08857,0.000243696,0.000243696,0.000243696
71,958.281,1.03026,0.65276,1.00412,0.85344,0.80998,0.8533,0.59193,1.05206,0.62455,1.08582,0.000236083,0.000236083,0.000236083
72,971.813,1.05497,0.65312,1.02167,0.82531,0.82653,0.85356,0.60165,1.02659,0.62047,1.09094,0.00022847,0.00022847,0.00022847
73,985.031,1.02716,0.67194,1.00886,0.87146,0.81749,0.84875,0.60456,1.02268,0.61542,1.08051,0.000220857,0.000220857,0.000220857
74,998.396,1.02523,0.64146,0.99759,0.85936,0.7868,0.84333,0.5963,1.04182,0.60991,1.07506,0.000213244,0.000213244,0.000213244
75,1011.6,1.03103,0.63276,1.01485,0.8121,0.82661,0.84283,0.60095,1.02515,0.6183,1.07551,0.000205631,0.000205631,0.000205631
76,1024.96,1.02903,0.64619,1.0045,0.8412,0.78462,0.84784,0.60164,1.01682,0.62675,1.06247,0.000198018,0.000198018,0.000198018
77,1038.25,0.99141,0.63288,1.00097,0.84434,0.80357,0.85064,0.60466,1.02946,0.61672,1.06138,0.000190404,0.000190404,0.000190404
78,1051.38,0.98757,0.61614,0.9891,0.84709,0.82316,0.84865,0.60476,1.02033,0.60461,1.05837,0.000182791,0.000182791,0.000182791
79,1064.65,1.0237,0.71023,1.03801,0.83603,0.81893,0.8434,0.59785,1.01696,0.59928,1.08375,0.000175178,0.000175178,0.000175178
80,1077.74,0.99914,0.62115,0.98729,0.8402,0.82986,0.8473,0.60011,1.04099,0.60847,1.08591,0.000167565,0.000167565,0.000167565
81,1090.87,0.96611,0.61137,0.99004,0.86516,0.81824,0.85814,0.60343,1.03156,0.61123,1.06231,0.000159952,0.000159952,0.000159952
82,1104.55,1.03583,0.63756,1.00959,0.83907,0.82175,0.85355,0.60359,1.03355,0.60437,1.06651,0.000152339,0.000152339,0.000152339
83,1117.9,0.98529,0.61194,0.98402,0.85663,0.81347,0.85765,0.60328,1.0304,0.61435,1.05935,0.000144726,0.000144726,0.000144726
84,1131.26,1.00834,0.60138,0.9894,0.8539,0.80125,0.84193,0.59577,1.03914,0.61026,1.07458,0.000137113,0.000137113,0.000137113
85,1144.61,0.98158,0.60379,0.9825,0.87721,0.79424,0.853,0.59922,1.0216,0.59895,1.07123,0.0001295,0.0001295,0.0001295
86,1157.83,0.98367,0.59707,0.98725,0.86716,0.79926,0.84848,0.60124,1.02532,0.60074,1.07667,0.000121887,0.000121887,0.000121887
87,1171.23,0.99936,0.60549,0.98988,0.84739,0.81951,0.85683,0.60263,1.02474,0.59635,1.07474,0.000114273,0.000114273,0.000114273
88,1184.46,0.99784,0.60933,0.98329,0.83858,0.82423,0.85541,0.6012,1.01426,0.59764,1.06062,0.00010666,0.00010666,0.00010666
89,1197.53,0.93697,0.58293,0.97348,0.84574,0.8165,0.85266,0.60342,1.03009,0.58915,1.08412,9.90472e-05,9.90472e-05,9.90472e-05
90,1210.77,0.99534,0.60012,0.98871,0.8281,0.82334,0.84296,0.60184,1.01288,0.58969,1.08175,9.14341e-05,9.14341e-05,9.14341e-05
91,1225.69,1.01136,0.59641,0.9866,0.85312,0.79743,0.84575,0.59615,1.03895,0.60089,1.08786,8.3821e-05,8.3821e-05,8.3821e-05
92,1238.52,0.96925,0.59517,0.97721,0.8562,0.81427,0.85203,0.59988,1.03205,0.60301,1.09296,7.62079e-05,7.62079e-05,7.62079e-05
93,1250.97,0.96995,0.58532,0.96283,0.86642,0.78761,0.85144,0.60166,1.01147,0.60101,1.06735,6.85948e-05,6.85948e-05,6.85948e-05
94,1263.7,0.95429,0.5652,0.97367,0.86358,0.79166,0.85143,0.59932,1.02703,0.6024,1.06971,6.09817e-05,6.09817e-05,6.09817e-05
95,1276.32,0.95032,0.57951,0.96743,0.83572,0.80866,0.84424,0.59422,1.03029,0.60609,1.07873,5.33686e-05,5.33686e-05,5.33686e-05
96,1289.07,0.9583,0.57158,0.9692,0.83992,0.82405,0.84912,0.59484,1.04048,0.59777,1.09315,4.57555e-05,4.57555e-05,4.57555e-05
97,1301.59,0.95156,0.55015,0.96822,0.83952,0.83111,0.85437,0.59979,1.03709,0.59529,1.09503,3.81424e-05,3.81424e-05,3.81424e-05
98,1314.48,0.95025,0.57127,0.98913,0.85949,0.80738,0.85077,0.59914,1.03725,0.60053,1.08367,3.05293e-05,3.05293e-05,3.05293e-05
99,1327,0.92808,0.56076,0.96441,0.83439,0.83838,0.8508,0.5982,1.0214,0.59699,1.07923,2.29162e-05,2.29162e-05,2.29162e-05
100,1339.65,0.91394,0.54556,0.96933,0.8382,0.83442,0.85113,0.60039,1.01709,0.60081,1.07182,1.53031e-05,1.53031e-05,1.53031e-05
